scorer,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000,DLC_resnet50_mecp2-locomotionMay22shuffle1_1030000
bodyparts,left-paw,left-paw,left-paw,left-elbow,left-elbow,left-elbow,right-paw,right-paw,right-paw,right-elbow,right-elbow,right-elbow,chest,chest,chest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4273,285.3899841308594,234.21360778808594,1.0,322.3704833984375,216.40826416015625,1.0,196.604248046875,230.78504943847656,1.0,248.52613830566406,220.08055114746094,1.0,247.5167236328125,181.17124938964844,1.0
4274,284.81475830078125,233.9559783935547,1.0,323.2287292480469,217.06277465820312,1.0,196.2775421142578,230.14759826660156,1.0,249.57070922851562,220.33546447753906,1.0,246.54473876953125,181.07240295410156,1.0
4275,283.573486328125,233.60696411132812,1.0,323.8580627441406,215.60963439941406,1.0,195.0942840576172,230.5423126220703,1.0,247.2473602294922,220.0814208984375,1.0,247.52398681640625,179.4684600830078,1.0
4276,285.3855285644531,234.12310791015625,1.0,323.15863037109375,216.5435791015625,1.0,197.38856506347656,230.71253967285156,1.0,248.58590698242188,219.72531127929688,1.0,247.52850341796875,181.00225830078125,1.0
4277,286.2574768066406,234.2138214111328,1.0,321.666259765625,216.8783416748047,1.0,196.84161376953125,229.75088500976562,1.0,249.2994384765625,220.0431671142578,1.0,246.50694274902344,180.99261474609375,1.0
4278,283.2752685546875,233.55702209472656,1.0,324.5868225097656,215.11770629882812,1.0,195.08909606933594,230.56248474121094,1.0,246.43240356445312,220.30897521972656,1.0,248.51275634765625,179.20635986328125,1.0
4279,285.45458984375,234.3379364013672,1.0,323.606201171875,216.19558715820312,1.0,197.79727172851562,230.65611267089844,1.0,248.88320922851562,220.04937744140625,1.0,247.27755737304688,180.97174072265625,1.0
4280,285.3236999511719,234.08409118652344,1.0,323.05029296875,217.0695037841797,1.0,196.8262176513672,230.3712158203125,1.0,248.95338439941406,220.0104522705078,1.0,246.6138458251953,180.9602813720703,1.0
4281,283.2956848144531,233.3136749267578,1.0,324.9964904785156,214.98980712890625,1.0,195.303955078125,230.69149780273438,1.0,246.4082794189453,220.3702392578125,1.0,248.3072967529297,178.8572998046875,1.0
4282,285.74591064453125,234.4073028564453,1.0,323.1116027832031,216.47996520996094,1.0,197.96792602539062,230.50306701660156,1.0,248.927001953125,219.6957550048828,1.0,246.83685302734375,180.4276885986328,1.0
4283,284.941650390625,233.8060760498047,1.0,323.3760070800781,216.6379852294922,1.0,196.35952758789062,231.0209503173828,1.0,248.98464965820312,219.80679321289062,1.0,246.87008666992188,181.2321319580078,1.0
4284,284.48309326171875,233.59791564941406,1.0,323.9466247558594,215.58740234375,1.0,195.41136169433594,230.5829315185547,1.0,247.38748168945312,220.05018615722656,1.0,247.6003875732422,179.55136108398438,1.0
4285,285.8559875488281,234.5387420654297,1.0,322.04144287109375,217.0213165283203,1.0,197.80328369140625,230.38677978515625,1.0,248.84420776367188,219.66065979003906,1.0,246.7659454345703,180.83912658691406,1.0
4286,284.8807373046875,233.83152770996094,1.0,323.2390441894531,216.44293212890625,1.0,195.8574676513672,231.34902954101562,1.0,248.15005493164062,219.9746856689453,1.0,246.61778259277344,180.45013427734375,1.0
4287,285.0287170410156,234.16848754882812,1.0,323.24627685546875,216.48196411132812,1.0,195.20123291015625,230.56350708007812,1.0,247.8599853515625,220.00384521484375,1.0,246.84588623046875,180.27003479003906,1.0
4288,286.1008605957031,234.443115234375,1.0,322.671142578125,217.168212890625,1.0,197.98887634277344,230.27243041992188,1.0,249.00079345703125,219.66714477539062,1.0,247.54559326171875,180.98008728027344,1.0
4289,284.5650634765625,233.6566162109375,1.0,324.24407958984375,216.14051818847656,1.0,196.22569274902344,230.853759765625,1.0,247.54246520996094,220.00689697265625,1.0,247.3203125,180.10714721679688,1.0
4290,285.05572509765625,234.1042022705078,1.0,323.7644348144531,216.21029663085938,1.0,195.6162109375,230.24073791503906,1.0,247.805908203125,220.00299072265625,1.0,246.833984375,180.06680297851562,1.0
4291,285.88970947265625,234.60507202148438,1.0,322.84466552734375,217.05532836914062,1.0,197.91445922851562,230.21029663085938,1.0,249.04171752929688,219.63839721679688,1.0,247.39955139160156,180.94107055664062,1.0
4292,283.8940734863281,233.3736114501953,1.0,324.474853515625,215.57974243164062,1.0,196.28549194335938,230.4176483154297,1.0,247.184814453125,220.44708251953125,1.0,247.94247436523438,179.53219604492188,1.0
4293,285.6335754394531,234.19129943847656,1.0,322.9723205566406,217.1768035888672,1.0,195.74942016601562,230.21295166015625,1.0,247.97024536132812,219.77577209472656,1.0,246.468994140625,180.31419372558594,1.0
4294,285.8456115722656,234.21231079101562,1.0,322.8485107421875,216.49996948242188,1.0,197.99794006347656,230.3508758544922,1.0,249.40252685546875,219.74334716796875,1.0,247.8175506591797,181.1804656982422,1.0
4295,283.14990234375,233.12631225585938,1.0,325.74945068359375,215.0508270263672,1.0,197.0705108642578,230.4649658203125,1.0,246.79904174804688,220.5476531982422,1.0,248.62362670898438,179.2019500732422,1.0
4296,285.8346862792969,234.3443145751953,1.0,323.1982727050781,216.72230529785156,1.0,195.57785034179688,229.96658325195312,1.0,247.90573120117188,219.58956909179688,1.0,245.87326049804688,180.3043212890625,1.0
4297,285.1817626953125,234.34837341308594,1.0,323.3151550292969,216.55349731445312,1.0,197.3872833251953,230.42601013183594,1.0,248.6875762939453,219.6524200439453,1.0,247.39633178710938,180.84535217285156,1.0
4298,284.6436462402344,233.73805236816406,1.0,323.9140319824219,215.64686584472656,1.0,197.6365966796875,230.37924194335938,1.0,247.7949676513672,220.02320861816406,1.0,247.00318908691406,179.97007751464844,1.0
4299,286.2723083496094,234.5899658203125,1.0,323.2469177246094,216.7863311767578,1.0,195.41622924804688,229.77749633789062,1.0,248.35963439941406,219.6605682373047,1.0,245.94871520996094,180.43789672851562,1.0
4300,284.162841796875,233.7696075439453,1.0,323.9454650878906,215.8052978515625,1.0,196.69615173339844,231.00149536132812,1.0,247.45541381835938,219.90362548828125,1.0,247.90078735351562,179.90701293945312,1.0
4301,285.6747131347656,234.07717895507812,1.0,323.42041015625,216.64666748046875,1.0,197.63613891601562,230.52923583984375,1.0,248.1833038330078,220.17079162597656,1.0,246.87977600097656,180.6761474609375,1.0
4302,286.573486328125,234.3642120361328,1.0,323.17681884765625,217.27972412109375,1.0,195.13275146484375,229.8028106689453,1.0,249.4224395751953,219.93817138671875,1.0,246.94029235839844,180.7327117919922,1.0
4303,283.5289306640625,233.15736389160156,1.0,325.12091064453125,215.03424072265625,1.0,196.58900451660156,231.03457641601562,1.0,247.0150604248047,220.1150665283203,1.0,249.4081573486328,179.4905242919922,1.0
4304,286.1014099121094,234.3896942138672,1.0,323.0526428222656,217.02374267578125,1.0,197.7432098388672,230.5204620361328,1.0,248.57675170898438,219.9755401611328,1.0,247.135986328125,181.03860473632812,1.0
4305,286.49755859375,234.49505615234375,1.0,323.4676513671875,216.81594848632812,1.0,194.84129333496094,229.95245361328125,1.0,249.0526580810547,219.94192504882812,1.0,246.9053955078125,180.761962890625,1.0
4306,284.7323303222656,234.50872802734375,1.0,323.3125,215.99176025390625,1.0,196.9669189453125,230.80361938476562,1.0,248.0639190673828,219.7323760986328,1.0,247.4218292236328,180.63401794433594,1.0
4307,286.2938232421875,234.42738342285156,1.0,322.174560546875,217.4060821533203,1.0,197.54061889648438,230.26931762695312,1.0,248.6329345703125,220.05569458007812,1.0,246.94570922851562,180.7753448486328,1.0
4308,284.526123046875,233.68820190429688,1.0,324.506591796875,216.0731658935547,1.0,195.29373168945312,230.24752807617188,1.0,248.0296173095703,220.29734802246094,1.0,248.6204071044922,179.7997283935547,1.0
4309,285.3487854003906,234.45806884765625,1.0,323.21075439453125,216.72796630859375,1.0,196.90025329589844,230.73692321777344,1.0,248.1837921142578,219.598876953125,1.0,247.14645385742188,180.61587524414062,1.0
4310,285.62738037109375,234.1405029296875,1.0,323.6086120605469,216.96188354492188,1.0,196.68191528320312,230.41590881347656,1.0,248.5120086669922,219.87779235839844,1.0,247.05419921875,180.67507934570312,1.0
4311,286.0060119628906,234.33282470703125,1.0,324.14471435546875,216.89846801757812,1.0,195.9633026123047,230.29183959960938,1.0,248.66537475585938,219.89266967773438,1.0,247.42849731445312,180.89149475097656,1.0
4312,284.6624755859375,234.28428649902344,1.0,323.8070983886719,216.65994262695312,1.0,196.43946838378906,230.65426635742188,1.0,248.14439392089844,219.5471649169922,1.0,246.75904846191406,180.34701538085938,1.0
4313,283.9566650390625,233.27146911621094,1.0,325.9048156738281,214.73793029785156,1.0,195.84268188476562,230.82386779785156,1.0,246.56442260742188,220.6965789794922,1.0,248.78439331054688,179.23341369628906,1.0
4314,286.2922668457031,234.624267578125,1.0,322.8315124511719,217.50537109375,1.0,196.08396911621094,230.5200958251953,1.0,249.32376098632812,219.970458984375,1.0,247.40965270996094,181.35704040527344,1.0
4315,285.31976318359375,234.42864990234375,1.0,323.3243103027344,216.79750061035156,1.0,196.53465270996094,230.52642822265625,1.0,248.54563903808594,219.81614685058594,1.0,246.12594604492188,180.33831787109375,1.0
4316,285.0374755859375,234.10531616210938,1.0,323.5858459472656,216.24493408203125,1.0,195.94049072265625,230.698486328125,1.0,247.71824645996094,220.50030517578125,1.0,247.8771209716797,180.1121063232422,1.0
4317,286.73468017578125,234.45013427734375,1.0,322.87725830078125,217.93585205078125,1.0,196.542236328125,230.4591064453125,1.0,249.43443298339844,220.07077026367188,1.0,247.7655029296875,181.8018035888672,1.0
4318,284.6410217285156,233.93194580078125,1.0,324.22967529296875,216.5353240966797,1.0,196.52059936523438,230.76229858398438,1.0,249.83741760253906,220.4316864013672,1.0,246.22442626953125,180.01870727539062,1.0
4319,284.97119140625,234.44374084472656,1.0,322.8460388183594,216.66720581054688,1.0,195.78599548339844,230.63330078125,1.0,247.98989868164062,220.07339477539062,1.0,246.82565307617188,180.42791748046875,1.0
4320,286.7518615722656,234.402587890625,1.0,322.72772216796875,217.29583740234375,1.0,196.73963928222656,230.5806121826172,1.0,249.5481414794922,219.7753143310547,1.0,247.74899291992188,181.734619140625,1.0
4321,283.16741943359375,233.46412658691406,1.0,325.57196044921875,214.94064331054688,1.0,196.44606018066406,230.42013549804688,1.0,248.22918701171875,221.14804077148438,1.0,247.7117462158203,178.96644592285156,1.0
4322,285.38916015625,234.4419403076172,1.0,322.843994140625,216.54161071777344,1.0,195.88844299316406,230.4783477783203,1.0,248.19935607910156,219.80282592773438,1.0,246.5119171142578,180.62521362304688,1.0
4323,286.4634094238281,234.5187225341797,1.0,321.8605651855469,217.34085083007812,1.0,196.83811950683594,230.6768341064453,1.0,249.0516815185547,219.72012329101562,1.0,247.16635131835938,181.45050048828125,1.0
4324,284.6302795410156,233.8041229248047,1.0,322.56341552734375,216.4429931640625,1.0,196.90032958984375,229.965087890625,1.0,249.11782836914062,220.2469024658203,1.0,246.50364685058594,180.69068908691406,1.0
4325,286.28131103515625,234.42825317382812,1.0,322.6091613769531,216.95004272460938,1.0,195.96334838867188,230.38790893554688,1.0,248.6592254638672,219.7108154296875,1.0,246.5477294921875,180.89175415039062,1.0
4326,283.84844970703125,233.5404052734375,1.0,325.4621276855469,215.42481994628906,1.0,197.75352478027344,231.06134033203125,1.0,247.5026397705078,220.04994201660156,1.0,249.44357299804688,179.88906860351562,1.0
4327,285.976318359375,234.28805541992188,1.0,322.7277526855469,216.69830322265625,1.0,197.059814453125,229.7649688720703,1.0,249.10443115234375,220.01722717285156,1.0,246.1853790283203,180.90069580078125,1.0
4328,286.4886779785156,234.4109649658203,1.0,323.34185791015625,216.98069763183594,1.0,196.0201416015625,230.59054565429688,1.0,248.5868682861328,220.00247192382812,1.0,246.80686950683594,180.8529815673828,1.0
4329,285.7247619628906,234.02366638183594,1.0,324.8067932128906,215.665771484375,1.0,198.53317260742188,230.65084838867188,1.0,248.1162872314453,219.98583984375,1.0,248.54330444335938,180.56053161621094,1.0
4330,285.88946533203125,234.47457885742188,1.0,322.6771545410156,217.0540008544922,1.0,196.95777893066406,230.5030517578125,1.0,248.95346069335938,220.01461791992188,1.0,246.6667022705078,180.92440795898438,1.0
4331,285.9629821777344,234.11204528808594,1.0,324.10516357421875,216.70654296875,1.0,196.03933715820312,230.47061157226562,1.0,247.95657348632812,220.27647399902344,1.0,247.48672485351562,179.79653930664062,1.0
4332,286.1509704589844,234.6086883544922,1.0,322.97344970703125,216.45518493652344,1.0,198.41905212402344,230.7377166748047,1.0,248.77223205566406,219.9815673828125,1.0,247.12379455566406,180.7191925048828,1.0
4333,285.883544921875,234.14527893066406,1.0,323.4222106933594,216.6197967529297,1.0,196.94970703125,230.98370361328125,1.0,248.86849975585938,219.87925720214844,1.0,246.66192626953125,181.17161560058594,1.0
4334,284.5655212402344,233.33319091796875,1.0,325.15167236328125,215.8265838623047,1.0,195.6862335205078,230.74557495117188,1.0,247.2060089111328,220.59568786621094,1.0,248.4709014892578,179.5022430419922,1.0
4335,286.63763427734375,234.32701110839844,1.0,323.1591491699219,216.78582763671875,1.0,198.25784301757812,230.5496826171875,1.0,248.8272705078125,219.8515167236328,1.0,246.97410583496094,180.72882080078125,1.0
4336,286.65533447265625,234.26174926757812,1.0,322.6627502441406,217.5126495361328,1.0,196.42486572265625,231.22232055664062,1.0,248.96749877929688,219.98126220703125,1.0,246.3488006591797,180.99929809570312,1.0
4337,285.1666564941406,234.00933837890625,1.0,325.7848205566406,215.602783203125,1.0,195.66758728027344,230.84771728515625,1.0,247.1448974609375,220.63795471191406,1.0,248.54745483398438,178.89463806152344,1.0
4338,286.53369140625,234.5734100341797,1.0,322.3141784667969,217.2322540283203,1.0,198.42697143554688,230.39134216308594,1.0,248.8506317138672,219.7796173095703,1.0,247.25120544433594,180.80780029296875,1.0
4339,285.6150207519531,234.1263885498047,1.0,324.2110900878906,216.63156127929688,1.0,197.06874084472656,230.78347778320312,1.0,247.96299743652344,220.2614288330078,1.0,247.0019073486328,180.3539276123047,1.0
4340,286.7345275878906,234.1121368408203,1.0,323.48724365234375,217.1205596923828,1.0,195.5885772705078,230.5084991455078,1.0,248.0738067626953,219.79263305664062,1.0,246.3563232421875,180.27806091308594,1.0
4341,286.93548583984375,234.5395965576172,1.0,322.8551940917969,217.11383056640625,1.0,198.48721313476562,230.21058654785156,1.0,249.2973175048828,219.68707275390625,1.0,247.26100158691406,181.14454650878906,1.0
4342,284.12939453125,233.59674072265625,1.0,325.5048828125,215.53756713867188,1.0,197.3571319580078,230.66685485839844,1.0,246.9315948486328,220.9297332763672,1.0,248.3674774169922,179.26449584960938,1.0
4343,286.6634521484375,234.4066925048828,1.0,322.7718811035156,216.91075134277344,1.0,195.49839782714844,230.52427673339844,1.0,248.30718994140625,219.94154357910156,1.0,246.4625701904297,180.4744873046875,1.0
4344,287.3713684082031,234.48497009277344,1.0,323.2433776855469,216.92178344726562,1.0,198.1957550048828,230.48008728027344,1.0,249.7725067138672,219.7198486328125,1.0,247.47059631347656,181.30508422851562,1.0
4345,283.8351745605469,233.43612670898438,1.0,325.6922607421875,215.2360076904297,1.0,197.3158721923828,230.5395050048828,1.0,246.6845703125,220.7926788330078,1.0,248.16268920898438,179.0749053955078,1.0
4346,287.218017578125,234.5035858154297,1.0,322.36639404296875,217.74758911132812,1.0,195.8963623046875,230.12509155273438,1.0,248.3460693359375,219.78765869140625,1.0,246.20095825195312,180.59323120117188,1.0
4347,286.419189453125,234.51870727539062,1.0,322.5600280761719,216.75965881347656,1.0,197.6925048828125,230.67391967773438,1.0,248.8609161376953,219.58486938476562,1.0,247.1526336669922,180.8423614501953,1.0
4348,286.7208251953125,234.26104736328125,1.0,323.013427734375,216.87469482421875,1.0,198.56651306152344,230.42822265625,1.0,248.14109802246094,220.177490234375,1.0,247.30963134765625,180.2599334716797,1.0
4349,287.6122131347656,234.4729766845703,1.0,323.1782531738281,217.62196350097656,1.0,196.0034942626953,229.8720245361328,1.0,248.9835205078125,219.9900665283203,1.0,246.59300231933594,180.60824584960938,1.0
4350,285.4093017578125,234.016357421875,1.0,324.7189025878906,215.72315979003906,1.0,197.34132385253906,231.12828063964844,1.0,247.45223999023438,220.3428497314453,1.0,249.0082244873047,179.53506469726562,1.0
4351,286.7431945800781,234.41221618652344,1.0,322.2898864746094,217.08396911621094,1.0,198.38299560546875,230.4478302001953,1.0,248.32749938964844,220.1580810546875,1.0,246.77732849121094,180.6046600341797,1.0
4352,287.78271484375,234.60740661621094,1.0,323.08502197265625,217.4259796142578,1.0,195.43722534179688,229.8340606689453,1.0,249.7401580810547,220.02418518066406,1.0,246.86355590820312,181.08287048339844,1.0
4353,284.1692810058594,233.4427490234375,1.0,325.267333984375,215.22291564941406,1.0,197.2105255126953,231.137939453125,1.0,247.0902557373047,220.1715087890625,1.0,248.9847869873047,179.39706420898438,1.0
4354,287.0888671875,234.50286865234375,1.0,322.18133544921875,217.39414978027344,1.0,198.23388671875,230.57986450195312,1.0,248.66165161132812,220.05868530273438,1.0,246.9794921875,181.0117645263672,1.0
4355,287.2005920410156,234.576904296875,1.0,323.2137756347656,217.08352661132812,1.0,195.2216033935547,230.10816955566406,1.0,248.79217529296875,220.05624389648438,1.0,247.5614776611328,180.5854034423828,1.0
4356,285.3797912597656,234.44091796875,1.0,323.3980712890625,216.49574279785156,1.0,197.1661376953125,230.91378784179688,1.0,248.5028839111328,219.607666015625,1.0,247.35023498535156,180.89993286132812,1.0
4357,287.4891357421875,234.3408660888672,1.0,322.4881286621094,217.15711975097656,1.0,197.73660278320312,230.47361755371094,1.0,248.99676513671875,220.0000457763672,1.0,247.20196533203125,180.89154052734375,1.0
4358,285.76971435546875,233.94326782226562,1.0,325.312255859375,215.85491943359375,1.0,195.63063049316406,230.28369140625,1.0,248.14828491210938,220.42543029785156,1.0,248.84913635253906,179.6729736328125,1.0
4359,286.022216796875,234.45266723632812,1.0,322.4196472167969,217.23133850097656,1.0,197.30682373046875,230.8111114501953,1.0,248.55458068847656,219.60171508789062,1.0,247.56797790527344,181.02320861816406,1.0
4360,287.0008544921875,234.50047302246094,1.0,322.85015869140625,217.14642333984375,1.0,197.43939208984375,230.56617736816406,1.0,248.5632781982422,219.9796905517578,1.0,247.19578552246094,181.07046508789062,1.0
4361,286.73828125,234.37425231933594,1.0,324.49267578125,216.43263244628906,1.0,196.2652587890625,230.3899383544922,1.0,248.59097290039062,220.11448669433594,1.0,248.0466766357422,180.6923065185547,1.0
4362,286.1971740722656,234.46725463867188,1.0,322.5621337890625,217.4117889404297,1.0,197.24185180664062,230.85665893554688,1.0,248.48182678222656,219.76409912109375,1.0,246.68582153320312,180.3749237060547,1.0
4363,286.07763671875,233.82192993164062,1.0,324.4959716796875,216.2061309814453,1.0,196.90869140625,230.857666015625,1.0,247.5499267578125,220.37631225585938,1.0,248.24432373046875,179.58775329589844,1.0
4364,287.3473205566406,234.43624877929688,1.0,322.6269836425781,217.37005615234375,1.0,196.722412109375,230.6000213623047,1.0,249.102294921875,219.9192657470703,1.0,247.4864959716797,181.68785095214844,1.0
4365,285.8489074707031,234.2667236328125,1.0,324.4254455566406,216.2442626953125,1.0,196.75660705566406,230.88134765625,1.0,248.25267028808594,220.2464141845703,1.0,246.95770263671875,179.71258544921875,1.0
4366,286.18402099609375,234.44668579101562,1.0,322.00274658203125,217.17514038085938,1.0,196.53652954101562,230.81863403320312,1.0,248.14476013183594,220.02992248535156,1.0,246.93199157714844,180.59381103515625,1.0
4367,286.7640075683594,233.92495727539062,1.0,324.8701171875,216.06869506835938,1.0,196.93966674804688,230.5142822265625,1.0,248.8402862548828,220.37782287597656,1.0,248.3369903564453,180.89805603027344,1.0
4368,285.6734924316406,234.32472229003906,1.0,323.24200439453125,216.9208526611328,1.0,196.991943359375,230.97239685058594,1.0,249.7288360595703,220.43991088867188,1.0,246.27940368652344,180.49838256835938,1.0
4369,286.3891906738281,233.8605194091797,1.0,324.7834777832031,215.9190216064453,1.0,196.47312927246094,230.96890258789062,1.0,247.6811065673828,220.90489196777344,1.0,248.81637573242188,179.66090393066406,1.0
4370,287.6136169433594,234.47291564941406,1.0,323.0816345214844,217.4193572998047,1.0,196.8909149169922,230.89964294433594,1.0,249.24380493164062,220.01792907714844,1.0,247.61770629882812,181.67591857910156,1.0
4371,286.12762451171875,233.99581909179688,1.0,324.650146484375,216.18321228027344,1.0,196.9854736328125,230.562744140625,1.0,249.32948303222656,221.3343963623047,1.0,247.5085906982422,179.38987731933594,1.0
4372,286.1860656738281,234.22874450683594,1.0,323.5158386230469,216.85244750976562,1.0,196.21762084960938,230.65652465820312,1.0,248.0932159423828,220.10293579101562,1.0,246.6984405517578,180.5133819580078,1.0
4373,287.162841796875,234.47067260742188,1.0,323.32708740234375,217.5299835205078,1.0,197.58509826660156,230.7986602783203,1.0,249.36509704589844,219.873779296875,1.0,247.11558532714844,181.55397033691406,1.0
4374,286.4106140136719,234.08599853515625,1.0,323.96160888671875,216.47718811035156,1.0,197.0812530517578,230.04408264160156,1.0,249.0664520263672,220.57432556152344,1.0,247.02354431152344,180.4785614013672,1.0
4375,286.69921875,234.68626403808594,1.0,323.50421142578125,217.34153747558594,1.0,196.5380401611328,230.8496551513672,1.0,248.61395263671875,220.00111389160156,1.0,246.8762664794922,180.95335388183594,1.0
4376,286.0724792480469,233.92884826660156,1.0,324.9582214355469,215.90484619140625,1.0,198.431884765625,231.0448760986328,1.0,248.0482177734375,220.54769897460938,1.0,249.2211456298828,180.09591674804688,1.0
4377,283.57769775390625,236.11654663085938,1.0,332.8765563964844,214.47683715820312,1.0,195.36270141601562,230.1155548095703,1.0,253.24920654296875,216.87841796875,1.0,259.2882080078125,177.60208129882812,1.0
4378,276.42803955078125,235.23109436035156,1.0,324.18621826171875,215.45669555664062,1.0,187.2849884033203,231.2777099609375,1.0,245.347900390625,218.5279083251953,1.0,251.31434631347656,178.53359985351562,1.0
4379,279.0262145996094,234.61566162109375,1.0,324.2428894042969,213.09579467773438,1.0,193.11537170410156,231.55943298339844,1.0,245.7356719970703,219.07347106933594,1.0,251.0208282470703,179.1704559326172,1.0
4380,276.818359375,234.22817993164062,1.0,324.4966125488281,212.2855682373047,1.0,191.9617462158203,231.14654541015625,1.0,243.96434020996094,219.75938415527344,1.0,249.85423278808594,177.45974731445312,1.0
4381,273.57379150390625,235.3759765625,1.0,322.4008483886719,213.90298461914062,1.0,186.66098022460938,231.72430419921875,1.0,241.5023651123047,219.48350524902344,1.0,250.73629760742188,178.33734130859375,1.0
4382,275.8226623535156,235.44590759277344,1.0,322.38934326171875,214.1050262451172,1.0,190.4969482421875,232.38795471191406,1.0,244.05323791503906,218.76222229003906,1.0,249.66403198242188,178.52001953125,1.0
4383,274.8746032714844,235.2615509033203,1.0,321.857666015625,213.6396026611328,1.0,189.83131408691406,231.64109802246094,1.0,242.9026641845703,218.97840881347656,1.0,249.38616943359375,177.5640411376953,1.0
4384,275.11822509765625,235.47474670410156,1.0,322.574951171875,213.6173095703125,1.0,188.62327575683594,231.31468200683594,1.0,243.46092224121094,218.53823852539062,1.0,249.41014099121094,179.08486938476562,1.0
4385,274.9672546386719,234.90350341796875,1.0,321.5272521972656,213.25462341308594,1.0,190.6558380126953,232.44456481933594,1.0,242.56515502929688,219.24232482910156,1.0,249.05775451660156,177.73728942871094,1.0
4386,276.15032958984375,234.88671875,1.0,321.9461669921875,213.1754913330078,1.0,190.02346801757812,232.6287384033203,1.0,243.59860229492188,218.78302001953125,1.0,248.7040252685547,178.87583923339844,1.0
4387,277.3714599609375,234.40731811523438,1.0,322.2566223144531,213.1237030029297,1.0,190.0970916748047,231.3714141845703,1.0,243.86753845214844,218.62677001953125,1.0,248.64581298828125,178.81222534179688,1.0
4388,277.67047119140625,234.19927978515625,1.0,322.3837890625,212.39151000976562,1.0,192.55577087402344,231.93392944335938,1.0,244.27821350097656,219.17111206054688,1.0,248.54916381835938,178.386474609375,1.0
4389,277.8850402832031,234.13656616210938,1.0,323.15447998046875,213.0614776611328,1.0,191.1252899169922,232.774658203125,1.0,243.85850524902344,219.1862030029297,1.0,248.52088928222656,178.56834411621094,1.0
4390,278.3049621582031,233.62770080566406,1.0,323.34423828125,212.24395751953125,1.0,190.44166564941406,231.41842651367188,1.0,243.21751403808594,219.79818725585938,1.0,249.07467651367188,177.29800415039062,1.0
4391,278.8321838378906,233.96902465820312,1.0,322.36529541015625,212.9357452392578,1.0,192.91110229492188,231.95074462890625,1.0,244.39248657226562,219.55157470703125,1.0,248.5854034423828,178.63919067382812,1.0
4392,278.65673828125,233.87521362304688,1.0,322.4324645996094,212.80416870117188,1.0,191.8874053955078,232.43035888671875,1.0,244.05233764648438,219.3483428955078,1.0,248.02203369140625,178.72386169433594,1.0
4393,279.7912902832031,233.165283203125,1.0,322.3421936035156,212.66116333007812,1.0,190.9524688720703,231.22244262695312,1.0,243.94674682617188,219.65798950195312,1.0,248.1913299560547,178.56968688964844,1.0
4394,279.138427734375,233.97071838378906,1.0,322.240966796875,212.86331176757812,1.0,193.45541381835938,231.86184692382812,1.0,244.5172576904297,219.44386291503906,1.0,248.05491638183594,179.05789184570312,1.0
4395,278.4944152832031,233.1328582763672,1.0,323.8522644042969,212.4031524658203,1.0,191.91033935546875,232.30567932128906,1.0,243.32005310058594,219.9936065673828,1.0,248.3907928466797,177.22874450683594,1.0
4396,280.1028137207031,233.54489135742188,1.0,322.4732971191406,213.0545196533203,1.0,191.0715789794922,231.032470703125,1.0,244.23416137695312,219.21188354492188,1.0,247.50723266601562,178.4621124267578,1.0
4397,280.03912353515625,234.0110321044922,1.0,323.2591857910156,213.05320739746094,1.0,193.74578857421875,231.68328857421875,1.0,244.95997619628906,219.1392059326172,1.0,247.76736450195312,178.86492919921875,1.0
4398,280.1746520996094,233.5792694091797,1.0,322.043701171875,213.22882080078125,1.0,193.05819702148438,231.66990661621094,1.0,244.2176971435547,219.80177307128906,1.0,247.5686798095703,178.13348388671875,1.0
4399,281.0022888183594,233.99501037597656,1.0,321.60650634765625,213.86436462402344,1.0,191.67198181152344,230.49818420410156,1.0,245.15362548828125,219.12677001953125,1.0,246.57012939453125,178.6195068359375,1.0
4400,279.14837646484375,233.1607666015625,1.0,323.59326171875,212.439697265625,1.0,193.66836547851562,231.4075927734375,1.0,243.77793884277344,219.67469787597656,1.0,248.38380432128906,177.6746826171875,1.0
4401,280.1190490722656,233.9336700439453,1.0,323.156005859375,213.01495361328125,1.0,194.197998046875,231.639404296875,1.0,244.58197021484375,219.45977783203125,1.0,247.3596649169922,178.48883056640625,1.0
4402,281.2322998046875,234.06661987304688,1.0,322.6937561035156,213.81332397460938,1.0,191.8952178955078,230.44393920898438,1.0,245.84405517578125,219.47137451171875,1.0,246.96180725097656,178.8521270751953,1.0
4403,280.18585205078125,233.99838256835938,1.0,322.81353759765625,213.2767333984375,1.0,194.1388702392578,231.32794189453125,1.0,244.81532287597656,219.48475646972656,1.0,247.7329864501953,178.50579833984375,1.0
