,start,end,length,delta_x,delta_y,angle
119,64415,64538,123,2.1604397273063682,-4.639379780121899,-24.970183343384537
120,64605,64766,161,0.3597482676785404,-6.818110717048626,-3.020332490090973
121,65415,65770,355,5.2855865478422,-4.643956973238758,-48.69721192754494
122,66510,66690,180,3.8146755795145992,-5.198792773002708,-36.26979889853603
123,67424,67754,330,3.8733003000840824,-7.062845822359563,-28.74058600579566
124,72004,72126,122,-1.10464243478404,-4.851155800462124,12.827927115181572
125,72196,72350,154,0.5429222256261141,-8.161454868290633,-3.8058640528407452
126,72433,72616,183,1.691716551690547,-7.4199868270384,-12.843585971377049
127,72678,72842,164,2.092795177162003,-7.8011295089285255,-15.01705345757447
128,72905,73174,269,2.3318629136055335,-3.829805277342757,-31.336083431742683
129,73251,73389,138,3.237710832183339,-4.327458752517757,-36.80303959568361
130,73461,73701,240,4.192345025886098,-3.099940518446445,-53.51971299598928
131,73872,73961,89,3.8254757483887687,-4.779145417927481,-38.6755904975204
132,73987,74046,59,-8.120237519940133,1.9792231885661664,-76.30184716045635
133,74272,74492,220,2.8221697047854377,-5.073356789957714,-29.085991497355444
134,74600,74659,59,4.456490170331151,2.157333280652466,64.1689343266369
135,74691,74769,78,0.3277414960441831,-5.403231564528383,-3.471112659887767
136,74791,74887,96,0.04369948805720014,-5.193088461179826,-0.48212872839414805
137,74956,75034,78,-0.6908787450952047,-5.426394826753437,7.255757665789561
138,75144,75198,54,-2.5944987727693984,1.1273079501191035,-66.5150865446613
139,75250,75315,65,-0.9339759490725612,-8.501615674493578,6.26929595393681
140,75542,75783,241,-9.03846585627916,-0.6648810948771455,85.79282704942258
141,75852,76164,312,4.090479394335176,-9.962637587707192,-22.322169326130354
142,76366,76545,179,-5.430541885638377,0.4186902763925957,-85.59126469368817
143,77514,77606,92,3.5035538366540777,-5.33117814608984,-33.3121935197625
144,77650,77788,138,10.272171615387023,-7.454787066766585,-54.030613713593176
145,77805,78008,203,2.156362363840188,-4.4165997696402854,-26.023498718671902
146,78169,78372,203,12.377335313271786,-2.0941989594549852,-80.39671751904842
147,79205,79496,291,-0.23934198067854595,-6.409330424097504,2.138587882245662
148,79816,80196,380,-3.8109744813448856,5.257306961178415,-35.93801796160193
149,80197,80639,442,3.0449145700608824,-4.240293660098658,-35.68176810507979
150,81184,81361,177,5.588107042525806,-3.157439947619963,-60.532312332284626
151,81379,81461,82,-0.7803815502052629,-5.237951912315566,8.473938191811364
152,81475,81561,86,4.338191346810717,-5.379503831515677,-38.883733646496715
153,81590,81729,139,9.01953000283514,-2.38203125592446,-75.20612431335067
154,81863,81934,71,5.769613459068339,-7.870518174753045,-36.243895750225875
155,81958,82071,113,-1.6481807797172792,0.6490374731338449,-68.50596483978403
156,83098,83302,204,7.271690350898794,-4.559686907661742,-57.910381634122075
157,83329,83842,513,-1.2714415140516593,-0.333318146636401,75.31004722583644
158,85307,85390,83,3.8567110005812424,-2.7582374834799595,-54.42845819205056
159,85411,85767,356,0.5644733398081314,-3.0535298424477872,-10.473422310606917
160,86769,86901,132,-0.22042020748122582,-2.769325007659532,4.550776606452485
161,86939,87009,70,1.4400609627464291,-7.602199016802075,-10.726271415430562
162,87019,87232,213,5.666185162640247,-5.780069909428491,-44.429953290389925
163,87783,87878,95,2.482788363005085,-1.5040401786326356,-58.79307623869836
164,87895,88100,205,-0.42858538924717493,-0.5744830644826777,36.72428565478348
165,88681,88912,231,8.32417443803972,-2.576903347631543,-72.79911485917246
166,89001,89457,456,3.6804680877943383,-3.428578441582772,-47.02927052126338
167,89490,90010,520,1.9682550006605766,-5.998899391941819,-18.164802269766806
168,90210,90320,110,1.7043561560280835,-2.8436598098466845,-30.936492876381863
169,90339,90433,94,-3.1981918631592663,-0.8768761369621956,74.66750564520451
170,90624,90812,188,-7.640583868089834,-10.112804462123236,37.07234574296163
171,91238,91350,112,-4.293417156518245,0.9968834784353788,-76.92818312208989
172,93799,93889,90,3.0020566775395707,-5.900277821138104,-26.966955932282126
173,93914,95098,1184,1.8621385521572336,-4.880337496546915,-20.884822847033426
174,95240,95508,268,6.528180815432435,-7.098751104706565,-42.60238141750611
175,95725,95847,122,3.4751204744003985,-3.407127264332246,-45.56603560069931
176,95876,96087,211,-1.438612771671842,-0.04377939119096652,88.25693160782073
177,96732,96924,192,4.329570551082895,-5.96506988154843,-35.97291767917958
178,96948,97087,139,3.4963479349695774,-4.166209672044374,-40.00389721180869
179,97183,97355,172,-5.322491964991343,-0.5350497830303169,84.25955904532802
180,97654,98322,668,-8.036861819073707,2.007969766397636,-75.97211511081836
181,98323,98528,205,4.11299007361923,-5.995553265494394,-34.450385883245296
182,98738,98877,139,3.7377768536259595,-4.461377322114501,-39.95653872605382
183,98925,99347,422,-12.589118041342715,0.7211582387602675,-86.72143705162925
184,99348,99449,101,1.7316966203141249,-3.27887995982411,-27.840175399113843
185,99768,100051,283,4.311507794768218,-5.899033987030492,-36.162460682130025
186,100208,100618,410,2.9924054684433656,-5.080995617947252,-30.495565476628148
187,101669,101816,147,3.647342576548226,-6.969192376150403,-27.625412960068612
188,101865,102683,818,-2.4222673946542272,-0.45327238360965794,79.4009744197676
189,102749,103228,479,4.190201263165989,-6.022160829853192,-34.83007949968798
190,103266,103672,406,4.932822675051199,-5.392194931122916,-42.452522937208734
191,105513,105700,187,2.7139446288877167,-7.487185319866597,-19.924498120693855
192,106456,106552,96,3.246705525300598,-5.343900475090052,-31.280920335324435
193,106585,106774,189,-9.735671219320935,2.3841041468648854,-76.24000255218688
194,106774,107218,444,3.914558465117736,-4.793247451673366,-39.237890914429116
195,107945,108136,191,2.9504105719683196,-5.547550040079116,-28.00584440543478
196,108493,108683,190,0.28596934760163606,-4.6109824463287055,-3.5488917597038054
197,108708,108817,109,2.032451110497007,-5.5899047145974095,-19.980920122211934
198,109111,109517,406,2.606142118377676,-4.4182544924453,-30.534563156037922
199,109554,109717,163,0.9200131222278713,-5.569311252508854,-9.380168683021186
200,110604,110975,371,2.9467092825310743,-7.026984239138002,-22.750348377682855
201,110999,111286,287,0.9435975431599957,-3.718536809644675,-14.238557306924198
202,111904,112329,425,0.5101184422493219,-6.895769313638837,-4.230781496695623
203,112430,112828,398,3.3408773089325194,-5.722019334550936,-30.279089204574966
204,113383,113700,317,2.02574110836548,-5.090538164340273,-21.69970787617028
205,114274,114407,133,3.148063230566237,-5.9002306210067985,-28.082114598414197
206,114430,115139,709,4.903816993187775,-4.637792356639707,-46.59702004877047
207,115379,116143,764,2.6543947284513365,-4.205375525317606,-32.25974756298125
208,116179,116299,120,2.5121996922301832,-5.668473769926919,-23.902347631084268
209,117305,117619,314,1.7111115064170548,-6.64157831805035,-14.44728740587188
210,118485,118974,489,1.487739223416881,-4.9558712908157645,-16.709615186032504
211,120018,120491,473,-0.46242898662656273,-3.879780493555586,6.79698841203385
212,120520,120870,350,3.3263547487842686,-5.742003154478041,-30.083804829861716
213,121702,122048,346,3.476689932326238,-5.53437539831117,-32.137003463077264
214,122853,123302,449,2.610752900643959,-5.597376042645351,-25.00549506891249
215,123324,123800,476,1.3596254856053633,-5.743496977206902,-13.318141599000025
216,126101,126411,310,2.6671954305369496,-4.722898619798642,-29.45502299321049
217,126746,126865,119,5.8633814983884776,-6.481179781819691,-42.134954775905776
218,126875,127496,621,-1.7580717285972582,-1.1582434887117614,56.622520955546165
219,127543,127828,285,3.55648237784402,-3.593870372537836,-44.70041271351535
220,129166,129533,367,3.3145215341732666,-5.09337671756704,-33.05411830998218
221,129983,130314,331,4.229335027038445,-5.6192781893996795,-36.96685204987753
222,131166,131357,191,3.2538986109884007,-5.2408415591854265,-31.835041851607595
223,132840,133068,228,2.6178290572844247,-3.7006799153498093,-35.27525894377443
224,133196,133274,78,2.076978639270024,-3.2478420807363477,-32.59871005791912
225,133302,133984,682,-0.7104414592116797,-1.7551167464356467,22.03726650143265
226,134053,134203,150,2.712911719079301,-4.9486562296748104,-28.732072894661567
227,134876,134980,104,3.5216322359519125,-4.2980623810803,-39.329595014999825
228,135009,135822,813,0.22059129831897906,-0.8689370745691889,-14.244387531546646
229,135898,135988,90,6.2465165119956225,-4.466966252631522,-54.430941397978216
230,137413,137498,85,4.23504049396638,-5.778291579251118,-36.23853134161138
231,137527,137830,303,-0.8153496980894488,1.1630615521899585,-35.03189416654918
232,137865,138397,532,4.089326179840597,-6.179310873866655,-33.49567691248383
233,139064,139374,310,3.0688471263605237,-6.925942584717788,-23.897869043237463
234,140991,141100,109,3.0899590477364995,-5.710461404345921,-28.41804046838614
235,141123,141243,120,-5.457200235107379,1.6599006502956968,-73.08196556909466
236,141244,141405,161,1.0038361460343026,-5.374806395093685,-10.579075133958485
237,141717,141843,126,3.0349840686692033,-5.273430837724391,-29.92144396218338
238,141960,142293,333,-3.04453624221739,-1.4293311483929045,64.8511568612504
239,144083,144203,120,2.258775300766146,-5.751913223306559,-21.439927266386487
240,144218,144311,93,0.3914856122304542,-4.49074456108535,-4.9822271768157576
241,144330,144633,303,-1.347534447048389,0.5096876056778825,-69.28151921403071
242,145377,145551,174,2.486401440807086,-5.486074337947315,-24.381008856372084
243,145574,145889,315,1.1955983765538178,-4.430734374610282,-15.101138982378528
244,146961,147092,131,2.852534279139519,-6.546981946846557,-23.54286172497473
245,147682,147930,248,2.934763076577042,-5.879222309516919,-26.52724127416535
246,147952,148017,65,1.9473917340625775,-0.898393537580418,-65.23462643111654
247,148041,148092,51,-3.5136334271120404,0.04171595801982164,-89.3197821890135
248,148103,148317,214,-2.5209366814535343,-2.9552593290632814,40.46530594541645
249,150803,150942,139,2.4024429866331474,-8.313530520038896,-16.118229527199848
250,150982,151219,237,-0.4428800566025757,-2.827851693913402,8.900994722750614
251,151990,152079,89,1.990341108594123,-6.8437934075703595,-16.2157120319306
252,152093,152668,575,-3.3176125660630476,-2.648888585276481,51.39500822718485
253,153023,153175,152,3.178874835394467,-7.3360221690649325,-23.428244987909764
254,153499,154004,505,3.265303561599879,-7.675163684920022,-23.046727582285808
255,154603,154853,250,2.823593468470179,-5.530207081607799,-27.047785959607765
256,155934,156129,195,3.0135925497302622,-5.418913046113261,-29.07952606406338
257,157333,157708,375,2.0907178998791665,-5.0944518942714865,-22.312811902144873
258,158112,158199,87,2.4521454669872043,-5.060023222185478,-25.855362159829912
259,158216,158339,123,-3.319065681091743,1.6421805333675366,-63.67508667211702
260,158339,158466,127,0.6077611532747227,-5.088066702163729,-6.811612637517559
261,160764,160896,132,1.3819111123333556,-5.986024738532592,-12.999349432938796
262,162228,162434,206,1.6884162369342306,-4.512565144264954,-20.51378154222974
263,164446,164647,201,-1.512092159843121,-6.1614130524633595,13.78863314824482
264,164684,164860,176,-1.0460422227871788,-0.49813502316473546,64.53577629167009
265,166699,166886,187,2.568630782030425,-5.87196563432488,-23.626476938796205
266,168329,168521,192,2.168314125416458,-5.609842100666128,-21.132495895532976
267,169211,169477,266,0.6648693606405232,-5.871159769038968,-6.460837524897654
268,170577,170719,142,2.7090971760848817,-4.831730074356884,-29.27886331414011
269,170742,170868,126,-2.1989146695462978,-0.2342053803012476,83.92037365841591
270,170884,171021,137,-1.2010852118887243,-2.1492891491367487,29.19772705012657
271,171047,171143,96,3.1755218921121298,-4.087532026911248,-37.84291942296183
272,172758,172965,207,0.8430900186930472,-6.147022259090377,-7.80963125935868
273,174271,174429,158,1.7565352497559985,-5.73988954829241,-17.015288571056708
274,175614,175981,367,2.830665902466862,-6.93526477731433,-22.203093180693017
275,176526,176752,226,2.7210136723649754,-4.795383494527556,-29.571598491201296
276,177329,177561,232,1.5653991821638158,-4.4903050106536,-19.219451990268453
277,178483,178852,369,2.2502507276969936,-5.094538371211613,-23.830982915526008
278,179609,179854,245,2.7998776209126817,-5.9464994379197265,-25.213151701442865
279,179876,179969,93,-1.0825129801250881,-1.283595221675327,40.142425550208145
280,180026,180077,51,3.1530797344452424,0.08231809953119296,88.50450703648899
281,180170,180258,88,0.12178375830150401,-8.077063371330524,-0.8638246786601683
